id,name,position,shirt_number,team_id,team_side,substitute,captain,total_pass,accurate_pass,total_long_balls,accurate_long_balls,goal_assist,good_high_claim,saved_shots_from_inside_the_box,saves,minutes_played,touches,rating,possession_lost_ctrl,rating_original,rating_alternative,goals_prevented,match_id,total_cross,accurate_cross,aerial_lost,duel_lost,duel_won,dispossessed,on_target_scoring_attempt,goals,total_clearance,outfielder_block,interception_won,total_tackle,fouls,expected_goals,expected_assists,aerial_won,was_fouled,shot_off_target,challenge_lost,total_contest,won_contest,big_chance_created,clearance_off_line,key_pass,error_lead_to_a_shot,big_chance_missed,penalty_miss,blocked_scoring_attempt,penalty_save,punches,penalty_conceded,total_offside,total_keeper_sweeper,accurate_keeper_sweeper,hit_woodwork,last_man_tackle,own_goals,penalty_won,error_lead_to_a_goal
541578,Emmanuel Gyasi,M,11,2715,home,False,False,17.0,13.0,,,0.0,,,,90.0,35.0,7.0,13.0,7.0,7.0,,12499255,2.0,,3.0,4.0,6.0,,1.0,,,,,2.0,1.0,0.0326,0.0191471,2.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,
287573,Liam Henderson,M,6,2711,home,False,False,39.0,30.0,1.0,,0.0,,,,90.0,53.0,6.9,14.0,6.9,6.8,,12499255,5.0,2.0,2.0,5.0,3.0,1.0,,,2.0,,1.0,,2.0,0.0138,0.120845,1.0,2.0,,,,,,,3.0,,,,1.0,,,,,,,,,,,
849274,Youssef Maleh,M,93,2689,home,False,False,30.0,24.0,7.0,3.0,0.0,,,,85.0,38.0,6.5,9.0,6.5,6.7,,12499255,,,1.0,5.0,2.0,1.0,,,,,2.0,,1.0,0.0292,0.0226372,1.0,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,
814589,Giuseppe Pezzella,M,3,2761,home,False,False,14.0,8.0,1.0,,0.0,,,,89.0,41.0,6.7,20.0,6.7,6.6,,12499255,8.0,1.0,1.0,4.0,4.0,1.0,,,1.0,,,1.0,1.0,,0.0890767,1.0,2.0,,,1.0,,,,2.0,,,,,,,,1.0,,,,,,,
1012179,Jacopo Fazzini,F,10,2693,home,False,False,15.0,9.0,,,0.0,,,,85.0,39.0,7.0,16.0,7.0,7.6,,12499255,2.0,,,3.0,10.0,,,,2.0,,,3.0,1.0,,0.00598463,1.0,3.0,,,5.0,3.0,,,1.0,,,,,,,,1.0,,,,,,,
965008,Sebastiano Esposito,F,99,2697,home,False,False,15.0,9.0,,,0.0,,,,69.0,40.0,7.0,14.0,7.0,6.9,,12499255,1.0,,2.0,8.0,10.0,2.0,,,,,1.0,5.0,1.0,0.1922,0.00955997,,5.0,1.0,1.0,2.0,,,,,,,,3.0,,,,1.0,,,,,,,
930191,Lorenzo Colombo,F,29,2713,home,False,False,9.0,7.0,,,0.0,,,,85.0,21.0,6.5,6.0,6.5,6.3,,12499255,1.0,,3.0,7.0,3.0,1.0,,,,,,1.0,1.0,0.0804,0.0069767,1.0,1.0,1.0,,2.0,,,,,,,,,,,,1.0,,,,,,,
920744,Ola Solbakken,F,17,1292,home,True,False,3.0,1.0,1.0,,0.0,,,,21.0,9.0,6.9,2.0,6.9,6.8,,12499255,,,,1.0,3.0,,1.0,,2.0,,,1.0,1.0,0.0586,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,
1000015,Emmanuel Ekong,F,19,1892,home,True,False,2.0,1.0,,,0.0,,,,10.0,4.0,6.6,2.0,6.6,6.4,,12499255,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
587126,Nicolas Haas,M,32,2705,home,True,False,1.0,1.0,,,0.0,,,,10.0,1.0,6.5,,6.5,6.5,,12499255,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43905,Francesco Caputo,F,9,241802,home,True,False,2.0,2.0,,,0.0,,,,10.0,2.0,6.5,,6.5,6.5,,12499255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905264,Liberato Cacace,D,13,64,home,True,False,,,,,0.0,,,,1.0,,,,,,,12499255,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1397725,Jacopo Seghetti,G,12,2726,home,True,False,,,,,,,,,,,,,,,,12499255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970920,Niccolò Chiorra,G,22,43684,home,True,False,,,,,,,,,,,,,,,,12499255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126175,Saba Goglichidze,D,2,2695,home,True,False,,,,,,,,,,,,,,,,12499255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137373,Gabriele Guarino,D,14,2705,home,True,False,,,,,,,,,,,,,,,,12499255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466118,Lorenzo Tosto,D,31,2705,home,True,False,,,,,,,,,,,,,,,,12499255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165371,Luca Marianucci,D,35,2714,home,True,False,,,,,,,,,,,,,,,,12499255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227082,Petar Stojanović,D,30,3106,home,True,False,,,,,,,,,,,,,,,,12499255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142825,Stiven Shpendi,F,7,2705,home,True,False,,,,,,,,,,,,,,,,12499255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618565,Bogdan Popov,F,77,826820,home,True,False,,,,,,,,,,,,,,,,12499255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923820,Semuel Pizzignacco,G,21,2729,away,False,False,38.0,23.0,21.0,6.0,0.0,,2.0,2.0,90.0,44.0,7.1,15.0,7.1,7.0,0.1724,12499255,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,
165583,Armando Izzo,D,4,2729,away,False,False,69.0,61.0,13.0,7.0,0.0,,,,90.0,84.0,7.3,11.0,7.3,7.2,,12499255,,,2.0,8.0,3.0,,,,4.0,2.0,3.0,,4.0,,,2.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
208988,Pablo Marí,D,22,2693,away,False,False,63.0,54.0,5.0,,0.0,,,,90.0,73.0,7.3,9.0,7.3,7.3,,12499255,,,1.0,3.0,3.0,,,,5.0,2.0,2.0,1.0,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,
100565,Luca Caldirola,D,5,241802,away,False,False,65.0,55.0,12.0,6.0,0.0,,,,90.0,73.0,6.9,10.0,6.9,7.0,,12499255,,,,4.0,3.0,,,,1.0,,,,4.0,0.171,0.1571,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
856729,Samuele Birindelli,M,19,2729,away,False,False,25.0,19.0,2.0,1.0,0.0,,,,90.0,52.0,7.2,12.0,7.2,6.8,,12499255,4.0,,1.0,5.0,6.0,1.0,1.0,,1.0,1.0,,4.0,3.0,0.0297,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
350210,Matteo Pessina,M,32,2729,away,False,True,11.0,9.0,1.0,,0.0,,,,45.0,19.0,6.7,5.0,6.7,6.8,,12499255,,,,,4.0,,,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1000366,Warren Bondo,M,38,2761,away,False,False,30.0,24.0,,,0.0,,,,90.0,42.0,6.8,10.0,6.8,6.9,,12499255,,,,5.0,6.0,3.0,,,,,1.0,2.0,2.0,,0.0205927,1.0,3.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,
377302,Georgios Kyriakopoulos,M,77,3248,away,False,False,44.0,30.0,8.0,2.0,0.0,,,,90.0,73.0,6.8,18.0,6.8,6.9,,12499255,2.0,,3.0,4.0,4.0,,,,3.0,,,1.0,,,0.0313117,3.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,
1119364,Samuele Vignato,F,80,241802,away,False,False,14.0,10.0,1.0,,0.0,,,,69.0,21.0,6.2,10.0,6.2,6.3,,12499255,1.0,,1.0,6.0,2.0,2.0,,,,,,1.0,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,
970928,Daniel Maldini,F,14,2686,away,False,False,15.0,6.0,2.0,1.0,0.0,,,,62.0,31.0,6.8,15.0,6.8,6.6,,12499255,1.0,,4.0,10.0,9.0,2.0,,,1.0,1.0,,1.0,2.0,0.0287,,3.0,3.0,1.0,,4.0,2.0,,,,,,,,,,,,,,,,,,
295973,Andrea Petagna,F,37,2729,away,False,False,20.0,10.0,1.0,,0.0,,,,90.0,35.0,6.6,15.0,6.6,6.3,,12499255,1.0,,3.0,7.0,5.0,1.0,,,,,1.0,,2.0,0.1064,,1.0,3.0,,,2.0,1.0,,,,,,,3.0,,,,1.0,,,,,,,
287057,Roberto Gagliardini,M,6,241802,away,True,False,26.0,25.0,2.0,1.0,0.0,,,,45.0,36.0,6.7,6.0,6.7,6.8,,12499255,,,,4.0,5.0,2.0,,,1.0,,1.0,,1.0,,,4.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,
838907,Dany Mota,F,47,2729,away,True,False,13.0,7.0,,,0.0,,,,28.0,17.0,6.7,9.0,6.7,6.5,,12499255,1.0,,1.0,1.0,3.0,,,,,,,,,,0.130368,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
148458,Gianluca Caprari,F,10,2729,away,True,False,9.0,8.0,1.0,1.0,0.0,,,,21.0,15.0,6.8,3.0,6.8,6.8,,12499255,3.0,1.0,,,2.0,,,,,,,1.0,,,0.0307198,,1.0,,,,,,,,,,,,,,,,,,,,,,
991416,Alessandro Sorrentino,G,23,2729,away,True,False,,,,,,,,,,,,,,,,12499255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109940,Andrea Mazza,G,69,117232,away,True,False,,,,,,,,,,,,,,,,12499255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107936,Danilo D'Ambrosio,D,33,241802,away,True,False,,,,,,,,,,,,,,,,12499255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826189,Davide Bettella,D,18,2796,away,True,False,,,,,,,,,,,,,,,,12499255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970978,Andrea Carboni,D,44,2729,away,True,False,,,,,,,,,,,,,,,,12499255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55119,Marco D'Alessandro,M,70,2796,away,True,False,,,,,,,,,,,,,,,,12499255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139397,Mattia Valoti,M,27,2761,away,True,False,,,,,,,,,,,,,,,,12499255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294313,Stefano Sensi,M,12,241802,away,True,False,,,,,,,,,,,,,,,,12499255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807291,Pedro Pereira,D,13,7802,away,True,False,,,,,,,,,,,,,,,,12499255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190933,Mirko Marić,F,24,2729,away,True,False,,,,,,,,,,,,,,,,12499255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191210,Mike Maignan,G,16,2692,home,False,False,22.0,21.0,6.0,5.0,0.0,1.0,1.0,2.0,90.0,33.0,6.9,1.0,6.9,6.5,-0.68,12499261,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
318607,Davide Calabria,D,2,241802,home,False,True,45.0,43.0,2.0,,0.0,,,,83.0,58.0,6.4,7.0,6.4,6.1,,12499261,5.0,,,3.0,2.0,,,,4.0,,,1.0,1.0,,0.0168881,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,
788255,Fikayo Tomori,D,23,2692,home,False,False,46.0,43.0,2.0,2.0,0.0,,,,90.0,55.0,7.2,3.0,7.2,7.2,,12499261,1.0,1.0,3.0,3.0,8.0,,,,3.0,1.0,1.0,1.0,,0.0149,0.0650311,7.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
1014286,Malick Thiaw,D,28,2692,home,False,False,58.0,52.0,3.0,2.0,0.0,,,,90.0,66.0,6.9,6.0,6.9,5.6,,12499261,,,1.0,2.0,8.0,,1.0,,1.0,,1.0,1.0,1.0,0.0876,0.013624,7.0,,,,,,,,,,,,,,,,,,,,,1.0,,
901891,Alexis Saelemaekers,D,56,2692,home,False,False,60.0,55.0,2.0,2.0,0.0,,,,90.0,84.0,7.5,13.0,7.5,6.8,,12499261,10.0,4.0,,,3.0,,,,,,1.0,1.0,,,0.293165,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,
823733,Ismaël Bennacer,M,4,2692,home,False,False,43.0,42.0,4.0,3.0,0.0,,,,59.0,53.0,7.1,5.0,7.1,7.0,,12499261,4.0,1.0,,2.0,4.0,1.0,,,,,,1.0,1.0,,0.0904076,,,,,3.0,3.0,,,1.0,,,,,,,,,,,,,,,
284441,Ruben Loftus-Cheek,M,8,2692,home,False,False,53.0,51.0,1.0,1.0,0.0,,,,90.0,58.0,7.2,4.0,7.2,7.0,,12499261,2.0,,,,2.0,,,,,,,,,,0.0382728,1.0,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,
822470,Samuel Chukwueze,M,21,2692,home,False,False,13.0,9.0,,,0.0,,,,60.0,30.0,6.5,13.0,6.5,6.1,,12499261,4.0,,1.0,4.0,1.0,1.0,,,,,,,1.0,0.0892,0.012895,1.0,1.0,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,
817957,Christian Pulišić,M,11,2692,home,False,False,31.0,27.0,,,0.0,,,,73.0,47.0,6.6,11.0,6.6,6.5,,12499261,2.0,1.0,,5.0,3.0,2.0,,,,,,2.0,1.0,0.4293,0.0368669,,,3.0,1.0,2.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,
851284,Rafael Leão,M,10,2692,home,False,False,35.0,31.0,3.0,3.0,0.0,,,,90.0,55.0,7.3,8.0,7.3,7.9,,12499261,3.0,1.0,1.0,3.0,5.0,,2.0,,,,,,2.0,0.9573,0.335725,1.0,2.0,2.0,,3.0,2.0,,,4.0,,2.0,,3.0,,,,1.0,,,,,,,
319129,Luka Jović,F,9,3250,home,False,False,13.0,11.0,1.0,1.0,0.0,,,,60.0,18.0,6.7,3.0,6.7,6.4,,12499261,1.0,,2.0,3.0,2.0,,,,,,1.0,,1.0,0.0701,0.016277,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
893549,Tijjani Reijnders,M,14,17,home,True,False,30.0,28.0,,,0.0,,,,31.0,35.0,6.8,4.0,6.8,6.7,,12499261,1.0,,,2.0,,,1.0,,,,,,1.0,0.06,0.132199,,,,1.0,,,,,1.0,,,,2.0,,,,,,,,,,,
788027,Theo Hernández,D,19,21895,home,True,False,20.0,19.0,,,0.0,,,,30.0,28.0,6.9,2.0,6.9,6.7,,12499261,3.0,2.0,,,2.0,,,,,,,1.0,,0.0448,0.110345,1.0,,,,,,,,2.0,,,,1.0,,,,,,,,,,,
125407,Álvaro Morata,F,7,2704,home,True,False,6.0,5.0,,,0.0,,,,30.0,12.0,7.2,3.0,7.2,7.3,,12499261,,,1.0,3.0,,1.0,1.0,1.0,,,,,1.0,0.083,0.0130845,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,
983815,Yunus Musah,M,80,2692,home,True,False,16.0,15.0,3.0,2.0,1.0,,,,17.0,24.0,7.6,1.0,7.6,7.2,,12499261,2.0,2.0,,,1.0,,,,,,,,,0.1217,0.11842,,,2.0,,1.0,1.0,1.0,,2.0,,,,3.0,,,,,,,,,,,
865523,Noah Okafor,F,17,2692,home,True,False,2.0,1.0,,,0.0,,,,16.0,5.0,7.4,2.0,7.4,7.6,,12499261,1.0,,,,1.0,,1.0,1.0,,,,,,0.2115,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
1214870,Noah Raveyre,G,25,1685,home,True,False,,,,,,,,,,,,,,,,12499261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1403294,Lorenzo Torriani,G,96,2692,home,True,False,,,,,,,,,,,,,,,,12499261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965893,Strahinja Pavlović,D,31,2692,home,True,False,,,,,,,,,,,,,,,,12499261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034303,Filippo Terracciano,M,42,2761,home,True,False,,,,,,,,,,,,,,,,12499261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826195,Matteo Gabbia,D,46,2692,home,True,False,,,,,,,,,,,,,,,,12499261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356160,Vanja Milinković-Savić,G,32,2714,away,False,False,50.0,32.0,27.0,9.0,0.0,1.0,1.0,3.0,90.0,64.0,6.8,18.0,6.8,6.3,-1.1549,12499261,,,,1.0,1.0,,,,2.0,,,,,,,1.0,,,1.0,,,,,,,,,,,2.0,,,,,,,,,
798147,Mërgim Vojvoda,D,27,2704,away,False,False,57.0,53.0,5.0,2.0,0.0,,,,90.0,70.0,6.8,5.0,6.8,6.8,,12499261,,,,1.0,2.0,,,,4.0,1.0,2.0,,1.0,0.0236,0.00518696,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
1089453,Saúl Coco,D,23,2696,away,False,False,53.0,50.0,2.0,1.0,0.0,,,,90.0,67.0,7.2,4.0,7.2,7.7,,12499261,,,1.0,1.0,5.0,,,,6.0,3.0,,2.0,,,0.00664105,2.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,
259995,Adam Masina,D,5,2696,away,False,False,48.0,47.0,3.0,2.0,0.0,,,,90.0,60.0,7.0,3.0,7.0,6.8,,12499261,,,2.0,4.0,,,,,5.0,2.0,,,1.0,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,
826185,Raoul Bellanova,M,19,2686,away,False,False,30.0,25.0,2.0,2.0,0.0,,,,88.0,52.0,7.2,14.0,7.2,6.8,,12499261,5.0,,,3.0,2.0,,,,3.0,,,,1.0,0.0333,0.026701,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,,
930189,Samuele Ricci,M,28,2692,away,False,False,27.0,26.0,3.0,3.0,0.0,,,,90.0,34.0,6.7,1.0,6.7,6.8,,12499261,,,1.0,2.0,3.0,,,,3.0,,,,1.0,,0.00797075,,2.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
189135,Karol Linetty,M,77,241802,away,False,False,44.0,42.0,3.0,2.0,0.0,,,,90.0,51.0,6.8,2.0,6.8,6.7,,12499261,,,,1.0,1.0,,,,3.0,,,1.0,,,0.0238883,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
877371,Ivan Ilić,M,8,2696,away,False,False,25.0,23.0,,,0.0,,,,71.0,37.0,6.9,6.0,6.9,6.8,,12499261,2.0,,,1.0,4.0,,1.0,,2.0,,,1.0,,0.072,0.0140196,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
233826,Valentino Lazaro,M,20,2696,away,False,False,36.0,30.0,6.0,4.0,1.0,,,,88.0,46.0,7.4,8.0,7.4,8.1,,12499261,2.0,1.0,1.0,2.0,5.0,1.0,,,1.0,,,1.0,,,0.598179,1.0,2.0,,,2.0,2.0,2.0,,2.0,1.0,,,,,,,,,,,,,,
333261,Antonio Sanabria,F,9,2696,away,False,False,11.0,7.0,1.0,,0.0,,,,60.0,16.0,6.5,7.0,6.5,6.3,,12499261,,,2.0,4.0,1.0,2.0,,,,,,,,,0.010385,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
38162,Duván Zapata,F,91,2696,away,False,True,12.0,7.0,1.0,1.0,0.0,,,,71.0,21.0,7.0,8.0,7.0,7.0,,12499261,1.0,1.0,7.0,11.0,3.0,2.0,2.0,1.0,,,,1.0,1.0,0.8588,0.0505291,2.0,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,
773409,Che Adams,F,18,2696,away,True,False,6.0,5.0,2.0,2.0,0.0,,,,30.0,11.0,6.7,1.0,6.7,6.3,,12499261,,,6.0,7.0,2.0,,,,,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
139235,Adrien Tameze,M,61,2696,away,True,False,5.0,5.0,,,0.0,,,,19.0,10.0,6.4,1.0,6.4,6.4,,12499261,,,1.0,3.0,,1.0,,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
802149,Yann Karamoh,F,7,241802,away,True,False,7.0,6.0,2.0,2.0,0.0,,,,19.0,10.0,6.6,2.0,6.6,6.6,,12499261,,,,1.0,,1.0,,,,1.0,,,,,0.012145,,,,,,,,,,,,,,,,,,,,,,,,
1101751,Saba Sazonov,D,15,2696,away,True,False,,,,,0.0,,,,11.0,1.0,6.2,,6.2,6.1,,12499261,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397347,Ali Dembele,D,21,2696,away,True,False,,,,,0.0,,,,11.0,1.0,6.1,,6.1,6.0,,12499261,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
259281,Alberto Paleari,G,1,2696,away,True,False,,,,,,,,,,,,,,,,12499261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125921,Antonio Donnarumma,G,17,2710,away,True,False,,,,,,,,,,,,,,,,12499261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462316,Côme Bianay Balcot,D,80,2696,away,True,False,,,,,,,,,,,,,,,,12499261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141167,Alessandro Dellavalle,D,25,2706,away,True,False,,,,,,,,,,,,,,,,12499261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928572,Krisztofer Horváth,M,55,1924,away,True,False,,,,,,,,,,,,,,,,12499261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114354,Aaron Ciammaglichella,M,72,2696,away,True,False,,,,,,,,,,,,,,,,12499261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493157,Alieu Njie,F,92,2696,away,True,False,,,,,,,,,,,,,,,,12499261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44906,Łukasz Skorupski,G,1,2685,home,False,False,31.0,27.0,10.0,6.0,0.0,,1.0,1.0,90.0,38.0,6.8,5.0,6.8,6.7,0.3739,12499253,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
355486,Stefan Posch,D,3,2685,home,False,False,59.0,52.0,6.0,3.0,0.0,,,,90.0,86.0,7.3,10.0,7.3,7.2,,12499253,2.0,2.0,,4.0,8.0,1.0,,,2.0,,,5.0,2.0,,0.0759607,2.0,1.0,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,
789234,Martin Erlić,D,5,1289,home,False,False,66.0,61.0,10.0,9.0,0.0,,,,90.0,72.0,7.2,5.0,7.2,7.2,,12499253,,,4.0,7.0,5.0,,,,3.0,,,1.0,2.0,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,
898815,Sam Beukema,D,31,2714,home,False,False,83.0,82.0,7.0,7.0,0.0,,,,90.0,92.0,7.1,3.0,7.1,7.1,,12499253,,,1.0,3.0,2.0,1.0,,,2.0,,,,1.0,0.0186,0.0884322,1.0,2.0,1.0,,,,,,2.0,,,,,,,,1.0,,,,,,,
98212,Charalampos Lykogiannis,D,22,2685,home,False,False,66.0,54.0,5.0,1.0,0.0,,,,84.0,80.0,6.8,15.0,6.8,6.4,,12499253,4.0,1.0,,,3.0,,,,1.0,,1.0,1.0,,,0.0835974,2.0,,,,,,,,,,,,,,,,,,,,,,,
115516,Remo Freuler,M,8,2685,home,False,False,83.0,78.0,2.0,2.0,0.0,,,,90.0,102.0,7.8,8.0,7.8,7.7,,12499253,1.0,,,4.0,8.0,1.0,,,5.0,,,4.0,3.0,,0.0791707,2.0,2.0,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,
814882,Nikola Moro,M,6,2685,home,False,False,40.0,31.0,4.0,3.0,0.0,,,,76.0,55.0,6.8,17.0,6.8,6.9,,12499253,6.0,1.0,,6.0,3.0,1.0,,,1.0,1.0,,1.0,3.0,0.1466,0.0464741,2.0,,1.0,2.0,,,,,1.0,,,,1.0,,,,,,,,,,,
793645,Riccardo Orsolini,M,7,2685,home,False,True,24.0,18.0,1.0,1.0,0.0,,,,76.0,40.0,7.5,12.0,7.5,6.3,,12499253,4.0,1.0,2.0,6.0,3.0,2.0,3.0,1.0,,,,,2.0,1.3454,0.177372,1.0,1.0,,,1.0,1.0,1.0,,2.0,,1.0,,2.0,,,,,,,,,,,
1067204,Giovanni Fabbian,M,80,2685,home,False,False,23.0,21.0,1.0,1.0,0.0,,,,90.0,37.0,7.0,5.0,7.0,6.9,,12499253,1.0,,2.0,4.0,5.0,1.0,,,1.0,,1.0,2.0,,0.1169,0.0259747,1.0,2.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,
944327,Dan Ndoye,M,11,14,home,False,False,27.0,20.0,2.0,1.0,0.0,,,,88.0,55.0,6.1,20.0,6.1,7.4,,12499253,5.0,,1.0,8.0,9.0,3.0,1.0,,,,,,1.0,1.1051,0.294014,1.0,5.0,2.0,1.0,5.0,3.0,,,1.0,,3.0,,1.0,,,,,,,,,,,
1116577,Santiago Castro,F,9,2685,home,False,False,16.0,11.0,,,0.0,,,,84.0,28.0,7.3,8.0,7.3,6.7,,12499253,,,,5.0,4.0,1.0,1.0,,,,,1.0,2.0,0.4711,0.415345,2.0,,3.0,,3.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,
850891,Michel Aebischer,M,20,2737,home,True,False,15.0,12.0,2.0,2.0,0.0,,,,14.0,20.0,7.5,4.0,7.5,6.9,,12499253,1.0,,,,2.0,,2.0,,,,1.0,,,0.0734,0.0322376,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
971005,Nicolò Cambiaghi,F,28,2685,home,True,False,15.0,12.0,,,0.0,,,,14.0,20.0,6.9,5.0,6.9,6.7,,12499253,2.0,,,,1.0,,,,,,,1.0,,0.061,0.0673916,,,,,,,,,,,,,1.0,,,,,,,,,,,
855829,Juan Miranda,D,33,2685,home,True,False,12.0,12.0,1.0,1.0,0.0,,,,13.0,17.0,7.0,2.0,7.0,6.9,,12499253,4.0,3.0,,,,,,,,,,,,,0.140372,,,,,,,,,1.0,,,,,,,,,,,,,,,
905381,Thijs Dallinga,F,24,2685,home,True,False,,,,,0.0,,,,13.0,1.0,6.6,,6.6,,,12499253,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
826064,Jens Odgaard,F,21,2685,home,True,False,2.0,2.0,,,0.0,,,,9.0,8.0,6.8,3.0,6.8,6.5,,12499253,1.0,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1085555,Nicola Bagnolini,G,23,2782,home,True,False,,,,,,,,,,,,,,,,12499253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850952,Federico Ravaglia,G,34,2685,home,True,False,,,,,,,,,,,,,,,,12499253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
